Id;Measure;KenmerkenVanHuishoudens;InkomensgrensHuishouden;DuurInkomenspositie;Perioden;Value;StringValue;ValueAttribute
412;1050010_1;1050015;A043008;A028724;2011JJ00;312,9;;None
413;1050010_2;1050015;A043008;A028724;2011JJ00;14,8;;None
414;1050010_1;1050015;A043008;A028724;2012JJ00;338,4;;None
415;1050010_2;1050015;A043008;A028724;2012JJ00;15,6;;None
416;1050010_1;1050015;A043008;A028724;2013JJ00;356;;None
417;1050010_2;1050015;A043008;A028724;2013JJ00;16,1;;None
418;1050010_1;1050015;A043008;A028724;2014JJ00;344,3;;None
419;1050010_2;1050015;A043008;A028724;2014JJ00;15,6;;None
420;1050010_1;1050015;A043008;A028724;2015JJ00;355,4;;None
421;1050010_2;1050015;A043008;A028724;2015JJ00;15,9;;None
422;1050010_1;1050015;A043008;A028724;2016JJ00;375,2;;None
423;1050010_2;1050015;A043008;A028724;2016JJ00;16,6;;None
424;1050010_1;1050015;A043008;A028724;2017JJ00;389,8;;None
425;1050010_2;1050015;A043008;A028724;2017JJ00;17;;None
426;1050010_1;1050015;A043008;A028724;2018JJ00;400;;None
427;1050010_2;1050015;A043008;A028724;2018JJ00;17,2;;None
428;1050010_1;1050015;A043008;A028724;2019JJ00;405,8;;None
429;1050010_2;1050015;A043008;A028724;2019JJ00;17,1;;None
430;1050010_1;1050015;A043008;A028724;2020JJ00;414,6;;None
431;1050010_2;1050015;A043008;A028724;2020JJ00;17,2;;None
432;1050010_1;1050015;A043008;A028724;2021JJ00;409,8;;None
433;1050010_2;1050015;A043008;A028724;2021JJ00;16,7;;None
434;1050010_1;1050015;A043008;A028724;2022JJ00;407,4;;None
435;1050010_2;1050015;A043008;A028724;2022JJ00;16,3;;None
436;1050010_1;1050015;A043008;A028724;2023JJ00;405,6;;None
437;1050010_2;1050015;A043008;A028724;2023JJ00;16;;None
438;1050010_1;1050015;A043008;A028724;2024JJ00;399,4;;None
439;1050010_2;1050015;A043008;A028724;2024JJ00;15,7;;None
440;1050010_1;A043011;1050290;A028721;2011JJ00;252,6;;None
441;1050010_2;A043011;1050290;A028721;2011JJ00;16,4;;None
442;1050010_1;A043011;1050290;A028721;2012JJ00;287,4;;None
443;1050010_2;A043011;1050290;A028721;2012JJ00;18,5;;None
444;1050010_1;A043011;1050290;A028721;2013JJ00;322,1;;None
445;1050010_2;A043011;1050290;A028721;2013JJ00;20,6;;None
446;1050010_1;A043011;1050290;A028721;2014JJ00;316,5;;None
447;1050010_2;A043011;1050290;A028721;2014JJ00;20,4;;None
448;1050010_1;A043011;1050290;A028721;2015JJ00;319,8;;None
449;1050010_2;A043011;1050290;A028721;2015JJ00;20,4;;None
450;1050010_1;A043011;1050290;A028721;2016JJ00;319,7;;None
451;1050010_2;A043011;1050290;A028721;2016JJ00;20;;None
452;1050010_1;A043011;1050290;A028721;2017JJ00;334,5;;None
453;1050010_2;A043011;1050290;A028721;2017JJ00;20,4;;None
454;1050010_1;A043011;1050290;A028721;2018JJ00;330,2;;None
455;1050010_2;A043011;1050290;A028721;2018JJ00;19,7;;None
456;1050010_1;A043011;1050290;A028721;2019JJ00;321,9;;None
457;1050010_2;A043011;1050290;A028721;2019JJ00;18,9;;None
458;1050010_1;A043011;1050290;A028721;2020JJ00;290,5;;None
459;1050010_2;A043011;1050290;A028721;2020JJ00;16,7;;None
460;1050010_1;A043011;1050290;A028721;2021JJ00;280,9;;None
461;1050010_2;A043011;1050290;A028721;2021JJ00;16,1;;None
462;1050010_1;A043011;1050290;A028721;2022JJ00;165,1;;None
463;1050010_2;A043011;1050290;A028721;2022JJ00;9,2;;None
464;1050010_1;A043011;1050290;A028721;2023JJ00;135,5;;None
465;1050010_2;A043011;1050290;A028721;2023JJ00;7,3;;None
466;1050010_1;A043011;1050290;A028724;2011JJ00;83,3;;None
467;1050010_2;A043011;1050290;A028724;2011JJ00;6,3;;None
468;1050010_1;A043011;1050290;A028724;2012JJ00;92,6;;None
469;1050010_2;A043011;1050290;A028724;2012JJ00;6,9;;None
470;1050010_1;A043011;1050290;A028724;2013JJ00;104,3;;None
471;1050010_2;A043011;1050290;A028724;2013JJ00;7,7;;None
472;1050010_1;A043011;1050290;A028724;2014JJ00;108,4;;None
473;1050010_2;A043011;1050290;A028724;2014JJ00;8;;None
474;1050010_1;A043011;1050290;A028724;2015JJ00;125,2;;None
475;1050010_2;A043011;1050290;A028724;2015JJ00;9,2;;None
476;1050010_1;A043011;1050290;A028724;2016JJ00;136,7;;None
477;1050010_2;A043011;1050290;A028724;2016JJ00;10;;None
478;1050010_1;A043011;1050290;A028724;2017JJ00;143,3;;None
479;1050010_2;A043011;1050290;A028724;2017JJ00;10,4;;None
480;1050010_1;A043011;1050290;A028724;2018JJ00;149,7;;None
481;1050010_2;A043011;1050290;A028724;2018JJ00;10,6;;None
482;1050010_1;A043011;1050290;A028724;2019JJ00;154,3;;None
483;1050010_2;A043011;1050290;A028724;2019JJ00;10,8;;None
484;1050010_1;A043011;1050290;A028724;2020JJ00;142,7;;None
485;1050010_2;A043011;1050290;A028724;2020JJ00;9,7;;None
486;1050010_1;A043011;1050290;A028724;2021JJ00;140,8;;None
487;1050010_2;A043011;1050290;A028724;2021JJ00;9,5;;None
488;1050010_1;A043011;1050290;A028724;2022JJ00;70,9;;None
489;1050010_2;A043011;1050290;A028724;2022JJ00;4,7;;None
490;1050010_1;A043011;1050290;A028724;2023JJ00;24,6;;None
491;1050010_2;A043011;1050290;A028724;2023JJ00;1,6;;None
492;1050010_1;A043011;A043009;A028721;2011JJ00;202,6;;None
493;1050010_2;A043011;A043009;A028721;2011JJ00;13,2;;None
494;1050010_1;A043011;A043009;A028721;2012JJ00;216;;None
495;1050010_2;A043011;A043009;A028721;2012JJ00;13,9;;None
496;1050010_1;A043011;A043009;A028721;2013JJ00;226,8;;None
497;1050010_2;A043011;A043009;A028721;2013JJ00;14,5;;None
498;1050010_1;A043011;A043009;A028721;2014JJ00;231;;None
499;1050010_2;A043011;A043009;A028721;2014JJ00;14,9;;None
500;1050010_1;A043011;A043009;A028721;2015JJ00;237,4;;None
501;1050010_2;A043011;A043009;A028721;2015JJ00;15,1;;None
502;1050010_1;A043011;A043009;A028721;2016JJ00;239,5;;None
503;1050010_2;A043011;A043009;A028721;2016JJ00;15;;None
504;1050010_1;A043011;A043009;A028721;2017JJ00;243,8;;None
505;1050010_2;A043011;A043009;A028721;2017JJ00;14,9;;None
506;1050010_1;A043011;A043009;A028721;2018JJ00;238,8;;None
507;1050010_2;A043011;A043009;A028721;2018JJ00;14,3;;None
508;1050010_1;A043011;A043009;A028721;2019JJ00;233,6;;None
509;1050010_2;A043011;A043009;A028721;2019JJ00;13,7;;None
510;1050010_1;A043011;A043009;A028721;2020JJ00;237,3;;None
511;1050010_2;A043011;A043009;A028721;2020JJ00;13,6;;None
512;1050010_1;A043011;A043009;A028721;2021JJ00;226,3;;None
513;1050010_2;A043011;A043009;A028721;2021JJ00;12,9;;None
514;1050010_1;A043011;A043009;A028721;2022JJ00;223,3;;None
515;1050010_2;A043011;A043009;A028721;2022JJ00;12,5;;None
516;1050010_1;A043011;A043009;A028721;2023JJ00;232,8;;None
517;1050010_2;A043011;A043009;A028721;2023JJ00;12,5;;None
518;1050010_1;A043011;A043009;A028721;2024JJ00;229,5;;None
519;1050010_2;A043011;A043009;A028721;2024JJ00;12,2;;None
520;1050010_1;A043011;A043009;A028724;2011JJ00;46,5;;None
521;1050010_2;A043011;A043009;A028724;2011JJ00;3,5;;None
522;1050010_1;A043011;A043009;A028724;2012JJ00;55,5;;None
523;1050010_2;A043011;A043009;A028724;2012JJ00;4,1;;None
524;1050010_1;A043011;A043009;A028724;2013JJ00;62;;None
525;1050010_2;A043011;A043009;A028724;2013JJ00;4,6;;None
526;1050010_1;A043011;A043009;A028724;2014JJ00;69,4;;None
527;1050010_2;A043011;A043009;A028724;2014JJ00;5,1;;None
528;1050010_1;A043011;A043009;A028724;2015JJ00;75,7;;None
529;1050010_2;A043011;A043009;A028724;2015JJ00;5,6;;None
530;1050010_1;A043011;A043009;A028724;2016JJ00;82,4;;None
531;1050010_2;A043011;A043009;A028724;2016JJ00;6;;None
532;1050010_1;A043011;A043009;A028724;2017JJ00;88,1;;None
533;1050010_2;A043011;A043009;A028724;2017JJ00;6,4;;None
534;1050010_1;A043011;A043009;A028724;2018JJ00;93,1;;None
535;1050010_2;A043011;A043009;A028724;2018JJ00;6,6;;None
536;1050010_1;A043011;A043009;A028724;2019JJ00;97,6;;None
537;1050010_2;A043011;A043009;A028724;2019JJ00;6,8;;None
538;1050010_1;A043011;A043009;A028724;2020JJ00;102,8;;None
539;1050010_2;A043011;A043009;A028724;2020JJ00;7;;None
540;1050010_1;A043011;A043009;A028724;2021JJ00;103;;None
541;1050010_2;A043011;A043009;A028724;2021JJ00;6,9;;None
542;1050010_1;A043011;A043009;A028724;2022JJ00;103,2;;None
543;1050010_2;A043011;A043009;A028724;2022JJ00;6,8;;None
544;1050010_1;A043011;A043009;A028724;2023JJ00;103,2;;None
545;1050010_2;A043011;A043009;A028724;2023JJ00;6,7;;None
546;1050010_1;A043011;A043009;A028724;2024JJ00;100,3;;None
547;1050010_2;A043011;A043009;A028724;2024JJ00;6,5;;None
548;1050010_1;A043011;A043007;A028721;2011JJ00;290,6;;None
549;1050010_2;A043011;A043007;A028721;2011JJ00;18,9;;None
550;1050010_1;A043011;A043007;A028721;2012JJ00;307;;None
551;1050010_2;A043011;A043007;A028721;2012JJ00;19,7;;None
552;1050010_1;A043011;A043007;A028721;2013JJ00;322,8;;None
553;1050010_2;A043011;A043007;A028721;2013JJ00;20,7;;None
554;1050010_1;A043011;A043007;A028721;2014JJ00;324,6;;None
555;1050010_2;A043011;A043007;A028721;2014JJ00;20,9;;None
556;1050010_1;A043011;A043007;A028721;2015JJ00;334,1;;None
557;1050010_2;A043011;A043007;A028721;2015JJ00;21,3;;None
558;1050010_1;A043011;A043007;A028721;2016JJ00;337,9;;None
559;1050010_2;A043011;A043007;A028721;2016JJ00;21,2;;None
560;1050010_1;A043011;A043007;A028721;2017JJ00;348,7;;None
561;1050010_2;A043011;A043007;A028721;2017JJ00;21,3;;None
562;1050010_1;A043011;A043007;A028721;2018JJ00;343,1;;None
563;1050010_2;A043011;A043007;A028721;2018JJ00;20,5;;None
564;1050010_1;A043011;A043007;A028721;2019JJ00;338,4;;None
565;1050010_2;A043011;A043007;A028721;2019JJ00;19,9;;None
566;1050010_1;A043011;A043007;A028721;2020JJ00;343,9;;None
567;1050010_2;A043011;A043007;A028721;2020JJ00;19,8;;None
568;1050010_1;A043011;A043007;A028721;2021JJ00;329,7;;None
569;1050010_2;A043011;A043007;A028721;2021JJ00;18,8;;None
570;1050010_1;A043011;A043007;A028721;2022JJ00;325,9;;None
571;1050010_2;A043011;A043007;A028721;2022JJ00;18,2;;None
572;1050010_1;A043011;A043007;A028721;2023JJ00;335,3;;None
573;1050010_2;A043011;A043007;A028721;2023JJ00;18,1;;None
574;1050010_1;A043011;A043007;A028721;2024JJ00;327,8;;None
575;1050010_2;A043011;A043007;A028721;2024JJ00;17,4;;None
576;1050010_1;A043011;A043007;A028724;2011JJ00;101;;None
577;1050010_2;A043011;A043007;A028724;2011JJ00;7,7;;None
578;1050010_1;A043011;A043007;A028724;2012JJ00;114;;None
579;1050010_2;A043011;A043007;A028724;2012JJ00;8,5;;None
580;1050010_1;A043011;A043007;A028724;2013JJ00;127;;None
581;1050010_2;A043011;A043007;A028724;2013JJ00;9,3;;None
582;1050010_1;A043011;A043007;A028724;2014JJ00;130,5;;None
583;1050010_2;A043011;A043007;A028724;2014JJ00;9,7;;None
584;1050010_1;A043011;A043007;A028724;2015JJ00;139,1;;None
585;1050010_2;A043011;A043007;A028724;2015JJ00;10,2;;None
586;1050010_1;A043011;A043007;A028724;2016JJ00;148,2;;None
587;1050010_2;A043011;A043007;A028724;2016JJ00;10,9;;None
588;1050010_1;A043011;A043007;A028724;2017JJ00;156,9;;None
589;1050010_2;A043011;A043007;A028724;2017JJ00;11,3;;None
590;1050010_1;A043011;A043007;A028724;2018JJ00;163,9;;None
591;1050010_2;A043011;A043007;A028724;2018JJ00;11,7;;None
592;1050010_1;A043011;A043007;A028724;2019JJ00;170,2;;None
593;1050010_2;A043011;A043007;A028724;2019JJ00;11,9;;None
594;1050010_1;A043011;A043007;A028724;2020JJ00;178,8;;None
595;1050010_2;A043011;A043007;A028724;2020JJ00;12,2;;None
596;1050010_1;A043011;A043007;A028724;2021JJ00;177,5;;None
597;1050010_2;A043011;A043007;A028724;2021JJ00;12;;None
598;1050010_1;A043011;A043007;A028724;2022JJ00;177,7;;None
599;1050010_2;A043011;A043007;A028724;2022JJ00;11,8;;None
600;1050010_1;A043011;A043007;A028724;2023JJ00;176,6;;None
601;1050010_2;A043011;A043007;A028724;2023JJ00;11,5;;None
602;1050010_1;A043011;A043007;A028724;2024JJ00;170,6;;None
603;1050010_2;A043011;A043007;A028724;2024JJ00;11;;None
604;1050010_1;A043011;A043008;A028721;2011JJ00;342,6;;None
605;1050010_2;A043011;A043008;A028721;2011JJ00;22,3;;None
606;1050010_1;A043011;A043008;A028721;2012JJ00;361,1;;None
607;1050010_2;A043011;A043008;A028721;2012JJ00;23,2;;None
608;1050010_1;A043011;A043008;A028721;2013JJ00;377,8;;None
609;1050010_2;A043011;A043008;A028721;2013JJ00;24,2;;None
610;1050010_1;A043011;A043008;A028721;2014JJ00;375,3;;None
611;1050010_2;A043011;A043008;A028721;2014JJ00;24,2;;None
612;1050010_1;A043011;A043008;A028721;2015JJ00;383,1;;None
613;1050010_2;A043011;A043008;A028721;2015JJ00;24,4;;None
614;1050010_1;A043011;A043008;A028721;2016JJ00;388,1;;None
615;1050010_2;A043011;A043008;A028721;2016JJ00;24,3;;None
616;1050010_1;A043011;A043008;A028721;2017JJ00;399,7;;None
617;1050010_2;A043011;A043008;A028721;2017JJ00;24,4;;None
618;1050010_1;A043011;A043008;A028721;2018JJ00;394;;None
619;1050010_2;A043011;A043008;A028721;2018JJ00;23,6;;None
620;1050010_1;A043011;A043008;A028721;2019JJ00;388,9;;None
621;1050010_2;A043011;A043008;A028721;2019JJ00;22,8;;None
622;1050010_1;A043011;A043008;A028721;2020JJ00;395,5;;None
623;1050010_2;A043011;A043008;A028721;2020JJ00;22,7;;None
624;1050010_1;A043011;A043008;A028721;2021JJ00;378,9;;None
625;1050010_2;A043011;A043008;A028721;2021JJ00;21,7;;None
626;1050010_1;A043011;A043008;A028721;2022JJ00;371,4;;None
627;1050010_2;A043011;A043008;A028721;2022JJ00;20,8;;None
628;1050010_1;A043011;A043008;A028721;2023JJ00;385,7;;None
629;1050010_2;A043011;A043008;A028721;2023JJ00;20,8;;None
630;1050010_1;A043011;A043008;A028721;2024JJ00;383,2;;None
631;1050010_2;A043011;A043008;A028721;2024JJ00;20,4;;None
632;1050010_1;A043011;A043008;A028724;2011JJ00;140,9;;None
633;1050010_2;A043011;A043008;A028724;2011JJ00;10,7;;None
634;1050010_1;A043011;A043008;A028724;2012JJ00;156,7;;None
635;1050010_2;A043011;A043008;A028724;2012JJ00;11,7;;None
636;1050010_1;A043011;A043008;A028724;2013JJ00;169,5;;None
637;1050010_2;A043011;A043008;A028724;2013JJ00;12,5;;None
638;1050010_1;A043011;A043008;A028724;2014JJ00;162,9;;None
639;1050010_2;A043011;A043008;A028724;2014JJ00;12;;None
640;1050010_1;A043011;A043008;A028724;2015JJ00;171,7;;None
641;1050010_2;A043011;A043008;A028724;2015JJ00;12,6;;None
642;1050010_1;A043011;A043008;A028724;2016JJ00;180,7;;None
643;1050010_2;A043011;A043008;A028724;2016JJ00;13,2;;None
644;1050010_1;A043011;A043008;A028724;2017JJ00;189,7;;None
645;1050010_2;A043011;A043008;A028724;2017JJ00;13,7;;None
646;1050010_1;A043011;A043008;A028724;2018JJ00;196,7;;None
647;1050010_2;A043011;A043008;A028724;2018JJ00;14;;None
648;1050010_1;A043011;A043008;A028724;2019JJ00;203,1;;None
649;1050010_2;A043011;A043008;A028724;2019JJ00;14,2;;None
650;1050010_1;A043011;A043008;A028724;2020JJ00;212,1;;None
651;1050010_2;A043011;A043008;A028724;2020JJ00;14,4;;None
652;1050010_1;A043011;A043008;A028724;2021JJ00;209,5;;None
653;1050010_2;A043011;A043008;A028724;2021JJ00;14,1;;None
654;1050010_1;A043011;A043008;A028724;2022JJ00;208,1;;None
655;1050010_2;A043011;A043008;A028724;2022JJ00;13,8;;None
656;1050010_1;A043011;A043008;A028724;2023JJ00;207,6;;None
657;1050010_2;A043011;A043008;A028724;2023JJ00;13,6;;None
658;1050010_1;A043011;A043008;A028724;2024JJ00;205,1;;None
659;1050010_2;A043011;A043008;A028724;2024JJ00;13,3;;None
660;1050010_1;A043012;1050290;A028721;2011JJ00;24,9;;None
661;1050010_2;A043012;1050290;A028721;2011JJ00;3,1;;None
662;1050010_1;A043012;1050290;A028721;2012JJ00;36,8;;None
663;1050010_2;A043012;1050290;A028721;2012JJ00;4,4;;None
664;1050010_1;A043012;1050290;A028721;2013JJ00;43,2;;None
665;1050010_2;A043012;1050290;A028721;2013JJ00;5;;None
666;1050010_1;A043012;1050290;A028721;2014JJ00;38,4;;None
667;1050010_2;A043012;1050290;A028721;2014JJ00;4,4;;None
668;1050010_1;A043012;1050290;A028721;2015JJ00;29,2;;None
669;1050010_2;A043012;1050290;A028721;2015JJ00;3,3;;None
670;1050010_1;A043012;1050290;A028721;2016JJ00;30;;None
671;1050010_2;A043012;1050290;A028721;2016JJ00;3,3;;None
672;1050010_1;A043012;1050290;A028721;2017JJ00;32,7;;None
673;1050010_2;A043012;1050290;A028721;2017JJ00;3,5;;None
674;1050010_1;A043012;1050290;A028721;2018JJ00;33,6;;None
675;1050010_2;A043012;1050290;A028721;2018JJ00;3,6;;None
676;1050010_1;A043012;1050290;A028721;2019JJ00;32,8;;None
677;1050010_2;A043012;1050290;A028721;2019JJ00;3,4;;None
678;1050010_1;A043012;1050290;A028721;2020JJ00;32,5;;None
679;1050010_2;A043012;1050290;A028721;2020JJ00;3,4;;None
680;1050010_1;A043012;1050290;A028721;2021JJ00;26,9;;None
681;1050010_2;A043012;1050290;A028721;2021JJ00;2,8;;None
682;1050010_1;A043012;1050290;A028721;2022JJ00;21,2;;None
683;1050010_2;A043012;1050290;A028721;2022JJ00;2,1;;None
684;1050010_1;A043012;1050290;A028721;2023JJ00;24,9;;None
685;1050010_2;A043012;1050290;A028721;2023JJ00;2,5;;None
686;1050010_1;A043012;1050290;A028724;2011JJ00;5,9;;None
687;1050010_2;A043012;1050290;A028724;2011JJ00;0,7;;None
688;1050010_1;A043012;1050290;A028724;2012JJ00;6,3;;None
689;1050010_2;A043012;1050290;A028724;2012JJ00;0,8;;None
690;1050010_1;A043012;1050290;A028724;2013JJ00;7,3;;None
691;1050010_2;A043012;1050290;A028724;2013JJ00;0,9;;None
692;1050010_1;A043012;1050290;A028724;2014JJ00;7,8;;None
693;1050010_2;A043012;1050290;A028724;2014JJ00;0,9;;None
694;1050010_1;A043012;1050290;A028724;2015JJ00;8,8;;None
695;1050010_2;A043012;1050290;A028724;2015JJ00;1;;None
696;1050010_1;A043012;1050290;A028724;2016JJ00;8,9;;None
697;1050010_2;A043012;1050290;A028724;2016JJ00;1;;None
698;1050010_1;A043012;1050290;A028724;2017JJ00;9,2;;None
699;1050010_2;A043012;1050290;A028724;2017JJ00;1;;None
700;1050010_1;A043012;1050290;A028724;2018JJ00;10,3;;None
701;1050010_2;A043012;1050290;A028724;2018JJ00;1,1;;None
702;1050010_1;A043012;1050290;A028724;2019JJ00;11,3;;None
703;1050010_2;A043012;1050290;A028724;2019JJ00;1,2;;None
704;1050010_1;A043012;1050290;A028724;2020JJ00;11,2;;None
705;1050010_2;A043012;1050290;A028724;2020JJ00;1,2;;None
706;1050010_1;A043012;1050290;A028724;2021JJ00;10;;None
707;1050010_2;A043012;1050290;A028724;2021JJ00;1;;None
708;1050010_1;A043012;1050290;A028724;2022JJ00;7,3;;None
709;1050010_2;A043012;1050290;A028724;2022JJ00;0,7;;None
710;1050010_1;A043012;1050290;A028724;2023JJ00;7,2;;None
711;1050010_2;A043012;1050290;A028724;2023JJ00;0,7;;None
712;1050010_1;A043012;A043009;A028721;2011JJ00;76,9;;None
713;1050010_2;A043012;A043009;A028721;2011JJ00;9,5;;None
714;1050010_1;A043012;A043009;A028721;2012JJ00;81,4;;None
715;1050010_2;A043012;A043009;A028721;2012JJ00;9,7;;None
716;1050010_1;A043012;A043009;A028721;2013JJ00;84,6;;None
717;1050010_2;A043012;A043009;A028721;2013JJ00;9,8;;None
718;1050010_1;A043012;A043009;A028721;2014JJ00;89,2;;None
719;1050010_2;A043012;A043009;A028721;2014JJ00;10,3;;None
720;1050010_1;A043012;A043009;A028721;2015JJ00;94,9;;None
721;1050010_2;A043012;A043009;A028721;2015JJ00;10,6;;None
722;1050010_1;A043012;A043009;A028721;2016JJ00;104;;None
723;1050010_2;A043012;A043009;A028721;2016JJ00;11,4;;None
724;1050010_1;A043012;A043009;A028721;2017JJ00;109,9;;None
725;1050010_2;A043012;A043009;A028721;2017JJ00;11,8;;None
726;1050010_1;A043012;A043009;A028721;2018JJ00;111,5;;None
727;1050010_2;A043012;A043009;A028721;2018JJ00;11,9;;None
728;1050010_1;A043012;A043009;A028721;2019JJ00;112,7;;None
729;1050010_2;A043012;A043009;A028721;2019JJ00;11,9;;None
730;1050010_1;A043012;A043009;A028721;2020JJ00;114,6;;None
731;1050010_2;A043012;A043009;A028721;2020JJ00;12;;None
732;1050010_1;A043012;A043009;A028721;2021JJ00;113,7;;None
733;1050010_2;A043012;A043009;A028721;2021JJ00;11,6;;None
734;1050010_1;A043012;A043009;A028721;2022JJ00;115,9;;None
735;1050010_2;A043012;A043009;A028721;2022JJ00;11,6;;None
736;1050010_1;A043012;A043009;A028721;2023JJ00;115,7;;None
737;1050010_2;A043012;A043009;A028721;2023JJ00;11,4;;None
738;1050010_1;A043012;A043009;A028721;2024JJ00;111,2;;None
739;1050010_2;A043012;A043009;A028721;2024JJ00;10,9;;None
740;1050010_1;A043012;A043009;A028724;2011JJ00;40,6;;None
741;1050010_2;A043012;A043009;A028724;2011JJ00;5,1;;None
742;1050010_1;A043012;A043009;A028724;2012JJ00;42,5;;None
743;1050010_2;A043012;A043009;A028724;2012JJ00;5,2;;None
744;1050010_1;A043012;A043009;A028724;2013JJ00;44,5;;None
745;1050010_2;A043012;A043009;A028724;2013JJ00;5,2;;None
746;1050010_1;A043012;A043009;A028724;2014JJ00;45,4;;None
747;1050010_2;A043012;A043009;A028724;2014JJ00;5,3;;None
748;1050010_1;A043012;A043009;A028724;2015JJ00;50,6;;None
749;1050010_2;A043012;A043009;A028724;2015JJ00;5,8;;None
750;1050010_1;A043012;A043009;A028724;2016JJ00;54,5;;None
751;1050010_2;A043012;A043009;A028724;2016JJ00;6,1;;None
752;1050010_1;A043012;A043009;A028724;2017JJ00;59;;None
753;1050010_2;A043012;A043009;A028724;2017JJ00;6,5;;None
754;1050010_1;A043012;A043009;A028724;2018JJ00;63;;None
755;1050010_2;A043012;A043009;A028724;2018JJ00;6,8;;None
756;1050010_1;A043012;A043009;A028724;2019JJ00;68,1;;None
757;1050010_2;A043012;A043009;A028724;2019JJ00;7,3;;None
758;1050010_1;A043012;A043009;A028724;2020JJ00;71,8;;None
759;1050010_2;A043012;A043009;A028724;2020JJ00;7,6;;None
760;1050010_1;A043012;A043009;A028724;2021JJ00;73;;None
761;1050010_2;A043012;A043009;A028724;2021JJ00;7,5;;None
762;1050010_1;A043012;A043009;A028724;2022JJ00;74,3;;None
763;1050010_2;A043012;A043009;A028724;2022JJ00;7,5;;None
764;1050010_1;A043012;A043009;A028724;2023JJ00;73,4;;None
765;1050010_2;A043012;A043009;A028724;2023JJ00;7,4;;None
766;1050010_1;A043012;A043009;A028724;2024JJ00;70,8;;None
767;1050010_2;A043012;A043009;A028724;2024JJ00;7;;None
768;1050010_1;A043012;A043007;A028721;2011JJ00;159,5;;None
769;1050010_2;A043012;A043007;A028721;2011JJ00;19,7;;None
770;1050010_1;A043012;A043007;A028721;2012JJ00;157,9;;None
771;1050010_2;A043012;A043007;A028721;2012JJ00;18,9;;None
772;1050010_1;A043012;A043007;A028721;2013JJ00;168,1;;None
773;1050010_2;A043012;A043007;A028721;2013JJ00;19,5;;None
774;1050010_1;A043012;A043007;A028721;2014JJ00;171,6;;None
775;1050010_2;A043012;A043007;A028721;2014JJ00;19,8;;None
776;1050010_1;A043012;A043007;A028721;2015JJ00;179,1;;None
